"Run Number","Policy Number","Policy Reference","Transaction Reference","Transaction Type Code","Transaction Type Description","Allocation Date","Transaction Amount","Transaction Currency"
452037,8118600,"",20230504203738229000,220,"Renewal Premium",20230505,1750.000,"USD"
452037,8118600,"",20230606204042417000,220,"Renewal Premium",20230607,1750.000,"USD"
452037,8118600,"",20230706203847776000,220,"Renewal Premium",20230707,1750.000,"USD"
452037,8118600,"",20230806203642457000,220,"Renewal Premium",20230807,1750.000,"USD"
452037,8118600,"",20230906203911952000,220,"Renewal Premium",20230907,1750.000,"USD"
452037,8118600,"",20231004203706295000,220,"Renewal Premium",20231005,1750.000,"USD"
452037,8121524,"",20221101205225153000,220,"Renewal Premium",20221102,2000.000,"GBP"
452037,8121524,"",20221205204025520000,220,"Renewal Premium",20221206,2000.000,"GBP"
452037,8121524,"",20230102204142623000,220,"Renewal Premium",20230103,2000.000,"GBP"
452037,8121524,"",20230201205112370000,220,"Renewal Premium",20230202,2000.000,"GBP"
452037,8121524,"",20230302204144549000,220,"Renewal Premium",20230303,2000.000,"GBP"
452037,8121524,"",20230403204135554000,220,"Renewal Premium",20230404,2000.000,"GBP"
452037,8121524,"",20230501204636958000,220,"Renewal Premium",20230502,2000.000,"GBP"
452037,8121524,"",20230601204605872000,220,"Renewal Premium",20230602,2000.000,"GBP"
452037,8121524,"",20230703204112759000,220,"Renewal Premium",20230704,2000.000,"GBP"
452037,8121524,"",20230801204619016000,220,"Renewal Premium",20230802,2000.000,"GBP"
452037,8121524,"",20230901204725551000,220,"Renewal Premium",20230902,2000.000,"GBP"
452037,8121524,"",20231002203941792000,220,"Renewal Premium",20231003,2000.000,"GBP"
452037,8121524,"",20231012203640921000,301,"Full Surrender",20231013,-267229.510,"GBP"
452037,8121524,"",20231012203640922000,300,"Surrender Penalty",20231013,-10821.910,"GBP"
452037,8126850,"",20230424203758385000,400,"Switch",20230425,0.000,""
452037,8126850,"",20230424203758435000,404,"Switch Ccy Spread",20230425,0.000,""
452037,8127039,"",20221102204341940000,220,"Renewal Premium",20221103,300.000,"USD"
452037,8127039,"",20221205204026684000,220,"Renewal Premium",20221206,300.000,"USD"
452037,8127039,"",20230102204148069000,220,"Renewal Premium",20230103,300.000,"USD"
452037,8127039,"",20230109204122816000,302,"Partial Surrender",20230110,-2300.000,"USD"
452037,8127039,"",20230202204039589000,220,"Renewal Premium",20230203,300.000,"USD"
452037,8127039,"",20230302204147091000,220,"Renewal Premium",20230303,300.000,"USD"
452037,8127039,"",20230403204138651000,220,"Renewal Premium",20230404,300.000,"USD"
452037,8127039,"",20230502203911349000,220,"Renewal Premium",20230503,300.000,"USD"
452037,8127039,"",20230602203736635000,220,"Renewal Premium",20230603,300.000,"USD"
452037,8127039,"",20230613203731719000,302,"Partial Surrender",20230614,-1500.000,"USD"
452037,8127039,"",20230703204113646000,220,"Renewal Premium",20230704,300.000,"USD"
452037,8127039,"",20230802203746107000,220,"Renewal Premium",20230803,300.000,"USD"
452037,8127039,"",20230905204445733000,220,"Renewal Premium",20230905,300.000,"USD"
452037,8127039,"",20231002203942793000,220,"Renewal Premium",20231003,300.000,"USD"
452037,8127987,"",20221101205227631000,220,"Renewal Premium",20221102,300.000,"USD"
452037,8127987,"",20221228204110017000,220,"Renewal Premium",20221229,300.000,"USD"
452037,8127987,"",20221229204102218000,220,"Renewal Premium",20221230,300.000,"USD"
452037,8127987,"",20230130204210028000,220,"Renewal Premium",20230131,300.000,"USD"
452037,8127987,"",20230228221201899000,220,"Renewal Premium",20230301,300.000,"USD"
452037,8127987,"",20230328204057952000,220,"Renewal Premium",20230329,300.000,"USD"
452037,8127987,"",20230530203858922000,220,"Renewal Premium",20230531,300.000,"USD"
452037,8127987,"",20230625203650698000,301,"Full Surrender",20230626,-16477.370,"USD"
452037,8127987,"",20230625203650699000,300,"Surrender Penalty",20230626,-45775.720,"USD"
452037,8129723,"PIC-ZL-617",20221207204003299000,220,"Renewal Premium",20221208,1250.000,"USD"
452037,8129723,"PIC-ZL-617",20221207204003401000,220,"Renewal Premium",20221208,1250.000,"USD"
452037,8129723,"PIC-ZL-617",20230105204055501000,220,"Renewal Premium",20230106,1250.000,"USD"
452037,8129723,"PIC-ZL-617",20230206204146618000,220,"Renewal Premium",20230207,1250.000,"USD"
452037,8129723,"PIC-ZL-617",20230306204251384000,220,"Renewal Premium",20230307,1250.000,"USD"
452037,8129723,"PIC-ZL-617",20230405203907556000,220,"Renewal Premium",20230406,1250.000,"USD"
452037,8129723,"PIC-ZL-617",20230505203718911000,220,"Renewal Premium",20230506,1250.000,"USD"
452037,8129723,"PIC-ZL-617",20230705203834915000,220,"Renewal Premium",20230706,1250.000,"USD"
452037,8129723,"PIC-ZL-617",20230807203756851000,220,"Renewal Premium",20230808,1250.000,"USD"
452037,8129723,"PIC-ZL-617",20230905204446730000,220,"Renewal Premium",20230906,1250.000,"USD"
452037,8129723,"PIC-ZL-617",20231005203836447000,220,"Renewal Premium",20231006,1250.000,"USD"
452037,8131121,"",20221025204119446000,220,"Renewal Premium",20221026,750.000,"EUR"
452037,8131121,"",20221025204119485000,220,"Renewal Premium",20221026,1.000,"EUR"
452037,8131121,"",20221030204052528000,220,"Renewal Premium",20221031,750.000,"EUR"
452037,8131121,"",20221128204143821000,220,"Renewal Premium",20221129,750.000,"EUR"
452037,8131121,"",20230125204029932000,220,"Renewal Premium",20221229,300.000,"EUR"
452037,8131121,"",20230125204029940000,220,"Renewal Premium",20221229,-0.030,"EUR"
452037,8131121,"",20230125204029947000,220,"Renewal Premium",20230125,300.000,"EUR"
452037,8131121,"",20230226203951768000,220,"Renewal Premium",20230227,300.000,"EUR"
452037,8131121,"",20230326203742469000,220,"Renewal Premium",20230327,300.000,"EUR"
452037,8131121,"",20230427203809527000,220,"Renewal Premium",20230428,300.000,"EUR"
452037,8131121,"",20230524203920398000,220,"Renewal Premium",20230525,300.000,"EUR"
452037,8131121,"",20230626203947090000,220,"Renewal Premium",20230627,300.000,"EUR"
452037,8131121,"",20230725203751163000,220,"Renewal Premium",20230726,300.000,"EUR"
452037,8131121,"",20230827203719649000,220,"Renewal Premium",20230828,300.000,"EUR"
452037,8131121,"",20231017203716302000,220,"Renewal Premium",20231018,300.000,"EUR"
452037,8136613,"PIC128496",20230501204644960000,680,"Dormancy Recoupment",20230502,-2771.700,"USD"
452037,8136613,"PIC128496",20230501204644967000,681,"Dormancy Adjustment",20230502,0.000,""
452037,8136613,"PIC128496",20230501204644968000,682,"Dormancy Penalty",20230502,-1000.000,"USD"
452037,8142366,"",20221103204247355000,220,"Renewal Premium",20221104,815.770,"USD"
452037,8142366,"",20221103204247414000,220,"Renewal Premium",20221104,2.780,"USD"
452037,8142366,"",20221206204901655000,220,"Renewal Premium",20221207,815.770,"USD"
452037,8142366,"",20221206204901807000,220,"Renewal Premium",20221207,2.780,"USD"
452037,8142366,"",20230103204216101000,220,"Renewal Premium",20230104,815.770,"USD"
452037,8142366,"",20230103204216192000,220,"Renewal Premium",20230104,2.780,"USD"
452037,8142366,"",20230205204830076000,220,"Renewal Premium",20230206,815.770,"USD"
452037,8142366,"",20230305203931362000,220,"Renewal Premium",20230306,815.770,"USD"
452037,8142366,"",20230404204037078000,220,"Renewal Premium",20230405,815.770,"USD"
452037,8142366,"",20230503203749083000,220,"Renewal Premium",20230504,815.770,"USD"
452037,8142366,"",20230605203851267000,220,"Renewal Premium",20230606,815.770,"USD"
452037,8142366,"",20230705203837320000,220,"Renewal Premium",20230706,815.770,"USD"
452037,8142366,"",20230803203728588000,220,"Renewal Premium",20230804,815.770,"USD"
452037,8142366,"",20230905204450873000,220,"Renewal Premium",20230906,815.770,"USD"
452037,8142366,"",20231003203957039000,220,"Renewal Premium",20231004,815.770,"USD"
452037,8151136,"",20221113203841323000,220,"Renewal Premium",20221114,1630.000,"USD"
452037,8151136,"",20221213203955913000,220,"Renewal Premium",20221214,1630.000,"USD"
452037,8151136,"",20230111203931283000,220,"Renewal Premium",20230112,1630.000,"USD"
452037,8151136,"",20230213204248277000,220,"Renewal Premium",20230214,1630.000,"USD"
452037,8151136,"",20230313204044147000,220,"Renewal Premium",20230314,1630.000,"USD"
452037,8151136,"",20230411204058050000,220,"Renewal Premium",20230412,1630.000,"USD"
452037,8151136,"",20230511203705301000,220,"Renewal Premium",20230512,1630.000,"USD"
452037,8151136,"",20230613203735082000,220,"Renewal Premium",20230614,1630.000,"USD"
452037,8151136,"",20230711203803340000,220,"Renewal Premium",20230712,1630.000,"USD"
452037,8151136,"",20230813203647080000,220,"Renewal Premium",20230814,1630.000,"USD"
452037,8151136,"",20230906203952022000,301,"Full Surrender",20230905,-127642.040,"USD"
452037,8151136,"",20230906203952023000,300,"Surrender Penalty",20230905,-29892.840,"USD"
452037,8151965,"",20221024204100789000,220,"Renewal Premium",20221025,1250.000,"GBP"
452037,8151965,"",20221124204035181000,220,"Renewal Premium",20221125,1250.000,"GBP"
452037,8151965,"",20221226204501581000,220,"Renewal Premium",20221227,1250.000,"GBP"
452037,8151965,"",20230124204132415000,220,"Renewal Premium",20230125,1250.000,"GBP"
452037,8151965,"",20230224204206568000,220,"Renewal Premium",20230225,1250.000,"GBP"
452037,8151965,"",20230324203955584000,220,"Renewal Premium",20230325,1250.000,"GBP"
452037,8151965,"",20230425204117172000,220,"Renewal Premium",20230426,1250.000,"GBP"
452037,8151965,"",20230524203922128000,220,"Renewal Premium",20230525,1250.000,"GBP"
452037,8151965,"",20230626203954525000,220,"Renewal Premium",20230627,1250.000,"GBP"
452037,8151965,"",20230724203755176000,220,"Renewal Premium",20230725,1250.000,"GBP"
452037,8151965,"",20230731224506441000,400,"Switch",20230801,0.000,""
452037,8151965,"",20230824203844630000,220,"Renewal Premium",20230825,1250.000,"GBP"
452037,8151965,"",20230925203831754000,220,"Renewal Premium",20230926,1250.000,"GBP"
452037,8152228,"PIC-ZL-477",20221028204053577000,220,"Renewal Premium",20221029,3000.000,"USD"
452037,8152228,"PIC-ZL-477",20221028204053597000,220,"Renewal Premium",20221029,1.360,"USD"
452037,8152228,"PIC-ZL-477",20221129204202036000,220,"Renewal Premium",20221130,3000.000,"USD"
452037,8152228,"PIC-ZL-477",20221129204202045000,220,"Renewal Premium",20221130,1.360,"USD"
452037,8152228,"PIC-ZL-477",20221228204112936000,220,"Renewal Premium",20221229,3000.000,"USD"
452037,8152228,"PIC-ZL-477",20221228204112946000,220,"Renewal Premium",20221229,1.360,"USD"
452037,8152228,"PIC-ZL-477",20230130204212248000,220,"Renewal Premium",20230131,3000.000,"USD"
452037,8152228,"PIC-ZL-477",20230130204212259000,220,"Renewal Premium",20230131,-8.830,"USD"
452037,8152228,"PIC-ZL-477",20230228221225910000,220,"Renewal Premium",20230301,3000.000,"USD"
452037,8152228,"PIC-ZL-477",20230228221225945000,220,"Renewal Premium",20230301,-8.830,"USD"
452037,8152228,"PIC-ZL-477",20230328204108129000,220,"Renewal Premium",20230329,3000.000,"USD"
452037,8152228,"PIC-ZL-477",20230328204108138000,220,"Renewal Premium",20230329,-8.830,"USD"
452037,8152228,"PIC-ZL-477",20230428203820385000,220,"Renewal Premium",20230429,3000.000,"USD"
452037,8152228,"PIC-ZL-477",20230428203820404000,220,"Renewal Premium",20230429,-8.830,"USD"
452037,8152228,"PIC-ZL-477",20230529203828326000,220,"Renewal Premium",20230530,3000.000,"USD"
452037,8152228,"PIC-ZL-477",20230529203828334000,220,"Renewal Premium",20230530,-8.830,"USD"
452037,8152228,"PIC-ZL-477",20230703204119204000,220,"Renewal Premium",20230704,3000.000,"USD"
452037,8152228,"PIC-ZL-477",20230703204119242000,220,"Renewal Premium",20230704,-8.830,"USD"
452037,8152228,"PIC-ZL-477",20230728203730373000,220,"Renewal Premium",20230729,3000.000,"USD"
452037,8152228,"PIC-ZL-477",20230728203730384000,220,"Renewal Premium",20230729,-8.830,"USD"
452037,8152228,"PIC-ZL-477",20230829203834268000,220,"Renewal Premium",20230830,3000.000,"USD"
452037,8152228,"PIC-ZL-477",20230829203834277000,220,"Renewal Premium",20230830,-8.830,"USD"
452037,8152228,"PIC-ZL-477",20230928212307692000,220,"Renewal Premium",20230929,3000.000,"USD"
452037,8152228,"PIC-ZL-477",20230928212307703000,220,"Renewal Premium",20230929,-8.830,"USD"
452037,8157338,"",20221107204312560000,220,"Renewal Premium",20221108,2000.000,"USD"
452037,8157338,"",20221206204948606000,220,"Renewal Premium",20221207,2000.000,"USD"
452037,8157338,"",20230105204113462000,220,"Renewal Premium",20230106,2000.000,"USD"
452037,8157338,"",20230207204055685000,220,"Renewal Premium",20230208,2000.000,"USD"
452037,8157338,"",20230307204140027000,220,"Renewal Premium",20230308,2000.000,"USD"
452037,8157338,"",20230405203920977000,220,"Renewal Premium",20230406,2000.000,"USD"
452037,8157338,"",20230508203643712000,220,"Renewal Premium",20230509,2000.000,"USD"
452037,8157338,"",20230606204140131000,220,"Renewal Premium",20230607,2000.000,"USD"
452037,8157338,"",20230706203954082000,220,"Renewal Premium",20230707,2000.000,"USD"
452037,8157338,"",20230807203803289000,220,"Renewal Premium",20230808,2000.000,"USD"
452037,8157338,"",20230905204457980000,220,"Renewal Premium",20230906,2000.000,"USD"
452037,8157338,"",20231005203839502000,220,"Renewal Premium",20231006,2000.000,"USD"
452037,8160517,"",20230830203835720000,220,"Renewal Premium",20230831,1000.000,"USD"
452037,8160517,"",20231002203948757000,220,"Renewal Premium",20231003,1000.000,"USD"
452037,8160905,"",20221206204959945000,220,"Renewal Premium",20221207,850.000,"USD"
452037,8160905,"",20221206204959996000,220,"Renewal Premium",20221207,100.000,"USD"
452037,8160905,"",20221206205000044000,220,"Renewal Premium",20221207,900.000,"USD"
452037,8160905,"",20230108203852414000,220,"Renewal Premium",20230109,850.000,"USD"
452037,8160905,"",20230108203852444000,220,"Renewal Premium",20230109,100.000,"USD"
452037,8160905,"",20230108203852460000,220,"Renewal Premium",20230109,900.000,"USD"
452037,8160905,"",20230207204057701000,220,"Renewal Premium",20230208,850.000,"USD"
452037,8160905,"",20230207204057736000,220,"Renewal Premium",20230208,100.000,"USD"
452037,8160905,"",20230207204057764000,220,"Renewal Premium",20230208,900.000,"USD"
452037,8160905,"",20230307204141490000,220,"Renewal Premium",20230308,850.000,"USD"
452037,8160905,"",20230307204141509000,220,"Renewal Premium",20230308,100.000,"USD"
452037,8160905,"",20230307204141516000,220,"Renewal Premium",20230308,900.000,"USD"
452037,8160905,"",20230509204200277000,220,"Renewal Premium",20230510,850.000,"USD"
452037,8160905,"",20230509204200321000,220,"Renewal Premium",20230510,100.000,"USD"
452037,8160905,"",20230509204200360000,220,"Renewal Premium",20230510,900.000,"USD"
452037,8160905,"",20230510203930959000,220,"Renewal Premium",20230511,850.000,"USD"
452037,8160905,"",20230510203930994000,220,"Renewal Premium",20230511,100.000,"USD"
452037,8160905,"",20230510203931018000,220,"Renewal Premium",20230511,900.000,"USD"
452037,8160905,"",20230606204145726000,220,"Renewal Premium",20230607,850.000,"USD"
452037,8160905,"",20230606204145775000,220,"Renewal Premium",20230607,100.000,"USD"
452037,8160905,"",20230606204145818000,220,"Renewal Premium",20230607,900.000,"USD"
452037,8160905,"",20230706204002612000,220,"Renewal Premium",20230707,850.000,"USD"
452037,8160905,"",20230706204002635000,220,"Renewal Premium",20230707,100.000,"USD"
452037,8160905,"",20230706204002653000,220,"Renewal Premium",20230707,900.000,"USD"
452037,8160905,"",20230808203740023000,220,"Renewal Premium",20230809,1850.000,"USD"
452037,8160905,"",20230906204006548000,220,"Renewal Premium",20230907,1850.000,"USD"
452037,8160905,"",20231008203619612000,220,"Renewal Premium",20231009,1850.000,"USD"
452037,8162617,"",20221113203846040000,220,"Renewal Premium",20221114,815.000,"USD"
452037,8162617,"",20221208203956746000,220,"Renewal Premium",20221209,815.000,"USD"
452037,8162617,"",20221208203956806000,220,"Renewal Premium",20221209,3.550,"USD"
452037,8162617,"",20230110204046440000,220,"Renewal Premium",20230111,815.000,"USD"
452037,8162617,"",20230110204046496000,220,"Renewal Premium",20230111,3.550,"USD"
452037,8162617,"",20230209203935202000,220,"Renewal Premium",20230210,815.000,"USD"
452037,8162617,"",20230209203935220000,220,"Renewal Premium",20230210,0.770,"USD"
452037,8162617,"",20230309204020015000,220,"Renewal Premium",20230310,815.000,"USD"
452037,8162617,"",20230309204020037000,220,"Renewal Premium",20230310,0.770,"USD"
452037,8162617,"",20230412203905827000,220,"Renewal Premium",20230413,815.000,"USD"
452037,8162617,"",20230412203905841000,220,"Renewal Premium",20230413,0.770,"USD"
452037,8162617,"",20230808203740150000,220,"Renewal Premium",20230809,815.000,"USD"
452037,8162617,"",20230808203740172000,220,"Renewal Premium",20230809,0.770,"USD"
452037,8162617,"",20230907203849552000,220,"Renewal Premium",20230908,815.000,"USD"
452037,8162617,"",20230907203849604000,220,"Renewal Premium",20230908,0.770,"USD"
452037,8162617,"",20231008203619695000,220,"Renewal Premium",20231009,815.000,"USD"
452037,8162617,"",20231008203619716000,220,"Renewal Premium",20231009,0.770,"USD"
452037,8162733,"",20230124204159379000,220,"Renewal Premium",20230103,815.000,"USD"
