ExtractTime,DatabaseDate,PlanID,PlanNumber,FirstPolicyNumber,PremiumStatus,PremiumCurrencyISO,TotalPremiumPaid,PremiumDueDate
01/11/2023 14:29:30,01/11/2023 06:39:13,634902,Q500364439,16946936,Surrendered,USD,25250,18/09/2017
01/11/2023 14:29:30,01/11/2023 06:39:13,615986,PN904514832,904514832,Surrendered,USD,19040,15/07/2018
01/11/2023 14:29:30,01/11/2023 06:39:13,601687,Q500412080,17986255,Surrendered,USD,54000,28/10/2017
01/11/2023 14:29:30,01/11/2023 06:39:13,634980,Q500410332,17906712,Lapsed,GBP,4759.67,24/04/2018
01/11/2023 14:29:30,01/11/2023 06:39:13,729850,PN904530362,100000970,Lapsed,GBP,2076.03,15/08/2019
01/11/2023 14:29:30,01/11/2023 06:39:13,601782,Q500133711,16320396,Premium Paying,USD,131688.41,14/11/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,603251,Q500351021,16808038,Surrendered,USD,80122,20/04/2016
01/11/2023 14:29:30,01/11/2023 06:39:13,601812,Q500364895,16967435,Premium Paying,USD,89006.24,03/11/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,601676,Q500386137,17299315,Surrendered,AED,107933.72,07/12/2016
01/11/2023 14:29:30,01/11/2023 06:39:13,634961,Q500405692,17762861,Lapsed,GBP,1352.64,15/04/2016
01/11/2023 14:29:30,01/11/2023 06:39:13,634984,Q500412213,17972527,Lapsed,GBP,288,10/02/2015
01/11/2023 14:29:30,01/11/2023 06:39:13,856044,Q500418667,18281587,Paid Up,USD,27636.96,01/05/2020
01/11/2023 14:29:30,01/11/2023 06:39:13,634828,Q500049378,15563611,Surrendered,USD,59782.58,06/12/2009
01/11/2023 14:29:30,01/11/2023 06:39:13,634839,Q500101404,16056452,Paid Up,USD,64700,26/10/2011
01/11/2023 14:29:30,01/11/2023 06:39:13,634862,Q500179283,16444359,Paid Up,GBP,7500,12/10/2011
01/11/2023 14:29:30,01/11/2023 06:39:13,634915,Q500370976,17135706,Paid Up,USD,87527.95,27/01/2021
01/11/2023 14:29:30,01/11/2023 06:39:13,634963,Q500406104,17777316,Lapsed,USD,54317.59,17/11/2021
01/11/2023 14:29:30,01/11/2023 06:39:13,828060,PN100003487,100003488,Unknown,USD,2304,17/08/2020
01/11/2023 14:29:30,01/11/2023 06:39:13,828061,PN100003491,100003492,Unknown,USD,3285.72,17/08/2020
01/11/2023 14:29:30,01/11/2023 06:39:13,834294,Q500350126,16813797,Surrendered,USD,117715,07/06/2021
01/11/2023 14:29:30,01/11/2023 06:39:13,638010,Q500412452,18007876,Paid Up,USD,157000,05/10/2021
01/11/2023 14:29:30,01/11/2023 06:39:13,673669,Q500378829,17163507,Surrendered,GBP,391737.48,
01/11/2023 14:29:30,01/11/2023 06:39:13,636385,Q621062677,621062677,Surrendered,GBP,48500,10/08/2007
01/11/2023 14:29:30,01/11/2023 06:39:13,633771,Q500014776,14718535,Surrendered,GBP,35421.15,
01/11/2023 14:29:30,01/11/2023 06:39:13,933857,Q003325825,14837815,Paid Up,USD,251050,13/04/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,899518,Q004462807,17391833,Paid Up,USD,51272.2,21/03/2017
01/11/2023 14:29:30,01/11/2023 06:39:13,855550,Q005022191,18245705,Surrendered,GBP,96565.88,02/11/2019
01/11/2023 14:29:30,01/11/2023 06:39:13,859783,Q500000888,14183923,Paid Up,USD,48125.7,15/06/2007
01/11/2023 14:29:30,01/11/2023 06:39:13,882541,Q500001929,14229733,Premium Paying,USD,32602,07/10/2024
01/11/2023 14:29:30,01/11/2023 06:39:13,753650,Q500013027,14736179,Paid Up,USD,28418.39,29/10/2009
01/11/2023 14:29:30,01/11/2023 06:39:13,855460,Q500016209,14784527,Surrendered,USD,198000,21/02/2019
01/11/2023 14:29:30,01/11/2023 06:39:13,894019,Q500018280,14862282,Paid Up,GBP,83500,02/12/2020
01/11/2023 14:29:30,01/11/2023 06:39:13,855420,Q500022104,15079725,Surrendered,USD,205115.52,19/03/2018
01/11/2023 14:29:30,01/11/2023 06:39:13,890527,Q500023630,15103491,Surrendered,USD,178560,28/10/2020
01/11/2023 14:29:30,01/11/2023 06:39:13,659254,Q500110348,16148344,Premium Paying,USD,113000,15/11/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,634854,Q500138142,16351177,Surrendered,EUR,243786.31,
01/11/2023 14:29:30,01/11/2023 06:39:13,882657,Q500218759,16894189,Premium Paying,GBP,55000,29/07/2087
01/11/2023 14:29:30,01/11/2023 06:39:13,930020,Q500363123,16931916,Premium Paying,USD,115984,05/11/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,929715,Q500375664,17102296,Paid Up,GBP,37700,26/06/2022
01/11/2023 14:29:30,01/11/2023 06:39:13,856303,Q500375976,17107318,Surrendered,GBP,51119.91,
01/11/2023 14:29:30,01/11/2023 06:39:13,934980,Q500388204,17301185,Surrendered,USD,212000,09/04/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,869132,Q690290979,690290979,Surrendered,GBP,3568.32,07/10/1999
01/11/2023 14:29:30,01/11/2023 06:39:13,893790,PN100002587,100002588,Lapsed,USD,14300,17/12/2019
01/11/2023 14:29:30,01/11/2023 06:39:13,830209,Q500042002,15468131,Paid Up,USD,124850,15/09/2019
01/11/2023 14:29:30,01/11/2023 06:39:13,864853,Q500412025,17963381,Lapsed,EUR,9334.37,17/10/2020
01/11/2023 14:29:30,01/11/2023 06:39:13,655202,Q500414333,18059845,Premium Paying,USD,57015,02/11/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,841026,Q500417270,18176008,Paid Up,USD,29409,01/12/2019
01/11/2023 14:29:30,01/11/2023 06:39:13,829863,Q500223335,16752982,Surrendered,USD,184781.74,17/12/2016
01/11/2023 14:29:30,01/11/2023 06:39:13,830694,Q500374724,17249419,Surrendered,USD,76800,14/01/2018
01/11/2023 14:29:30,01/11/2023 06:39:13,739770,Q500404419,17811148,Lapsed,USD,4861.72,25/11/2017
01/11/2023 14:29:30,01/11/2023 06:39:13,739771,Q500404420,17811010,Lapsed,USD,4868.97,25/10/2017
01/11/2023 14:29:30,01/11/2023 06:39:13,794727,Q500395199,17405791,Surrendered,USD,152000,08/09/2019
01/11/2023 14:29:30,01/11/2023 06:39:13,930445,Q690300971,690300971,Surrendered,USD,24000,05/06/2003
01/11/2023 14:29:30,01/11/2023 06:39:13,903814,PN100003184,100003184,Premium Paying,GBP,42373.48,04/07/2088
01/11/2023 14:29:30,01/11/2023 06:39:13,885219,Q500047745,15545937,Premium Paying,USD,287250,30/10/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,874006,Q500175680,16392053,Surrendered,USD,152500,28/05/2019
01/11/2023 14:29:30,01/11/2023 06:39:13,899200,Q500216348,16661993,Paid Up,USD,113000,13/04/2020
01/11/2023 14:29:30,01/11/2023 06:39:13,899405,Q500374290,17098791,Surrendered,USD,68000,15/12/2017
01/11/2023 14:29:30,01/11/2023 06:39:13,891631,Q500381348,17167164,Paid Up,USD,54000,27/10/2014
